oai_id,title,description,subject,creator,date,type,format,language,publisher,rights,source,relation,coverage,portal_url
info:ark/67531/metapth2713,[Meat Market at Old Grocery Store],"Photograph of seven men in front of the meat market and old grocery store in Aubrey, Texas. Four men are seated on the walkway, while three other men stand behind them. The men are identified as Will Harmon, Wood Goin, and Ashley, standing. The seated men are, from left to right, Robinson, Uncle Newt Reynolds, Dr. R. L. Burke, and J. L. Steele.","portraits | photographs | Business, Economics and Finance - Stores | Harmon, Will | Goin, Wood | Reynolds, Newt | Burke, R. L. | Steele, J. L.",,[1907..1917],Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1907/1917",https://texashistory.unt.edu/ark:/67531/metapth2713/
info:ark/67531/metapth2714,[Wesley Housden in Meat Market],"Photograph of Wesley Housden in a meat market with tools, scales, wrapping paper, a lamp, and a telephone. He is sharpening a knife.","butchers | Business, Economics and Finance - Stores - Meat Markets | knives | Housden, Wesley | photographs | Places - United States - Texas - Denton County - Aubrey",,1894,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1894",https://texashistory.unt.edu/ark:/67531/metapth2714/
info:ark/67531/metapth2715,[Photograph of a Young Boy],"Photograph of an outdoor portrait of a young man wearing a high starched collar, vest, and sleeve garters. Wood-sided buildings are visible in the background.",portraits | People - Individuals | Places - United States - Texas - Denton County - Aubrey,,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2715/
info:ark/67531/metapth2716,"[Photograph of Jim, Joe, and Lillian Goin]","Photograph of Jim, Joe, and Lillian Goin sitting in a horse-drawn, two-wheeled buggy.","Business, Economics and Finance - Transportation - Horse-Drawn Vehicles | Places - United States - Texas - Denton County - Aubrey | Agriculture - Domestic Animals - Horses | Goin, Lillian | Goin, James William | Goin, Joe",,1910~,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1910~",https://texashistory.unt.edu/ark:/67531/metapth2716/
info:ark/67531/metapth2717,[Man and Woman in Front of House],"Photograph of Jim and Lillian Goin standing in front of a house. The man is wearing a high starched collar, vest, sleeve garters, and hat. The woman wears a dress and high laced boots.","photographs | People | Goin, James William | Goin, Lillian | houses",,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2717/
info:ark/67531/metapth2718,[Jim Goin and Joe Goin in 1910],"Photograph of Jim and Joe Goin standing in front of trees and a fence. The boy holds a goat, while the young man holds a rope tied to the bridle of a horse.","photographs | Agriculture - Domestic Animals - Goats | Goin, James William | Goin, Joe",,1910,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1910",https://texashistory.unt.edu/ark:/67531/metapth2718/
info:ark/67531/metapth2719,[Jim Goin and Joe Goin in Farm Field],"Photograph of a barefoot boy wearing overalls and a straw hat, standing in a field in front of two mules harnessed to farm equipment. Another boy sits on the equipment behind the mules.","Agriculture - Farming | Agriculture - Farm Equipment | Agriculture - Domestic Animals - Mules | Goin, James William | Goin, Joe",,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2719/
info:ark/67531/metapth2721,[Morning After Tornado],"Photograph of storm-damaged buildings. In the foreground are pedestrians, riders, wagons, carriages, horses, and mules. A tornado had touched Aubrey and many other North Texas communities on the evening of April 14, 1918.",photographs | damage | Architecture - Buildings | Landscape and Nature - Natural Disasters - Tornadoes | Places - United States - Texas - Denton County - Aubrey,,4/15/1918,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1918-04-15",https://texashistory.unt.edu/ark:/67531/metapth2721/
info:ark/67531/metapth2723,[Giles V. Goin In Uniform],"Photograph of Giles V. Goin in uniform, standing on a dirt road. A fence is visible behind him.","Military and War - Uniforms and Insignia | Military and War - Personnel | Goin, Giles V. | Places - United States - Texas - Denton County - Aubrey",,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | Into Modern Times, 1939-Present",https://texashistory.unt.edu/ark:/67531/metapth2723/
info:ark/67531/metapth2724,[Jim Goin and Fred Cummings Delivering Ice],"Photograph of Jim Goin and Fred Cummings delivering ice. One of them holds a large block of ice in tongs and stands in front of an enclosed wagon. To his left, the other man, outfitted with a toolbelt and pole-climbing gear, leans against the bumper of a motor vehicle.","wagons | Business, Economics and Finance - Transportation - Automobiles | Cummings, Fred | Goin, James William",,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2724/
info:ark/67531/metapth2725,[Photograph of Grandma Kingsbury],"Portrait of an elderly woman, Grandma Kingsbury, standing in front of a tree. A fence and bucket are visible to the left.",portraits | People - Individuals | grandmothers | trees,,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2725/
info:ark/67531/metapth2726,[Photo of Wood Goin & Lillian Goin],Portrait of a middle-aged Wood Goin and a young Lillian Goin. Lillian has her arms around Wood's neck. Trees are visible in the background.,"portraits | photographs | People - Individuals | Goin, Wood | Goin, Lillian",,1914,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1914",https://texashistory.unt.edu/ark:/67531/metapth2726/
info:ark/67531/metapth2727,[School at Aubrey],"Photograph of a group of school boys and girls, and an adult, standing in front of a brick building. Lillian Goin is in the front row, while Jim Goin and Martha Mullins are in the second, and Garland Wilson is in the third.","portraits | photographs | Education - Schools - Classes | Goin, James William | Goin, Lillian | Mullins, Martha Hodge | Wilson, Garland",,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2727/
info:ark/67531/metapth2728,[Dyche Family in Snow],Photograph of a man standing on a porch. Another man and two women stand in the snow to the left. The man on the porch may be Johnny Dyche.,"portraits | People - Family Groups | Dyche, Johnny | winter",,1950~,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Potter County - Amarillo | Into Modern Times, 1939-Present | 1950~",https://texashistory.unt.edu/ark:/67531/metapth2728/
info:ark/67531/metapth2730,[Old Trixie],"Photograph of a dog, named Old Trixie, standing in an open doorway. Two women and a baby appear in the background. On the right are cases of bottled 7-Up and other soft drinks.",Social Life and Customs - Pets - Dogs | soda | People - Individuals | photographs,,1947,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | Into Modern Times, 1939-Present",https://texashistory.unt.edu/ark:/67531/metapth2730/
info:ark/67531/metapth2731,[Bouncer Goin in 1944],Portrait of a smiling Bouncer Goin as a boy in 1944.,"portraits | People - Individuals | Goin, Bouncer",,1944,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | Into Modern Times, 1939-Present | 1944",https://texashistory.unt.edu/ark:/67531/metapth2731/
info:ark/67531/metapth2733,[Photo of Floy Jones],"Portrait of Floy Jones wearing a standing collar uniform coat, standing in profile.","portraits | photographs | Military and War - Uniforms and Insignia | Jones, Floy",,[1914..1918],Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1914/1918",https://texashistory.unt.edu/ark:/67531/metapth2733/
info:ark/67531/metapth2734,[Photograph of George Harmon],"Portrait of George Harmon as a baby. He wears a white gown, and is seated in a chair.","People - Children | Harmon, George | People - Individuals",,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2734/
info:ark/67531/metapth2735,[Unidentified Boy With Crate and Washtub],"Outdoor photograph of a boy wearing overalls and leaning on a wooden crate. Behind him, a washtub and wooden building are visible.",portraits | photographs | People - Children | Architecture - Buildings,,1904~,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1904~",https://texashistory.unt.edu/ark:/67531/metapth2735/
info:ark/67531/metapth2736,[Aubrey Christian Church on Main Street North],Photograph of a group of adults and children posing in front of a frame church building.,photographs | Religion - Churches | People - Groups | Places - United States - Texas - Denton County - Aubrey,,1918~,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1918~",https://texashistory.unt.edu/ark:/67531/metapth2736/
info:ark/67531/metapth2737,[Aubrey School During 1908],"Photograph of a two-story brick school building with tall windows, a chimney, and a tower.",Aubrey School | photographs | Education - Schools - Buildings | Places - United States - Texas - Denton County - Aubrey,,1908,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1908",https://texashistory.unt.edu/ark:/67531/metapth2737/
info:ark/67531/metapth2739,[Guards For a Whiskey Still],"Photograph of two young men holding shotguns, with pistols in their belts. A dog stands in front of them, and bushes and trees are in the background.",People - Individuals | photographs | guns | Military and War - Weapons,,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2739/
info:ark/67531/metapth2740,[Photograph of Beulah McNatt and Sissy Mitchell],"Portrait of two women, Beulah McNatt and Sissy Mitchell, leaning their heads together.","portraits | People - Groups | Mitchell, Sissy | McNatt, Beulah",,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2740/
info:ark/67531/metapth2741,[Woman Beside an Automobile],"Photograph of a woman, wearing an overcoat and a hat, standing beside an automobile parked on an unpaved road.","Business, Economics and Finance - Transportation - Automobiles | People | photographs | Places - United States - Texas - Denton County - Aubrey",,,Photograph,1 photograph : b&w,English,,Public,,,"United States - Texas - Denton County - Aubrey | New South, Populism, Progressivism, and the Great Depression, 1877-1939",https://texashistory.unt.edu/ark:/67531/metapth2741/
