oai_id,title,description,subject,creator,date,type,format,language,publisher,rights,source,relation,coverage,portal_url
info:ark/67531/metapth2445,The United States of Mexico.,"Relief shown by hachures. Prime meridians: Greenwich and Washington. Inset: Guatemala, or, The United Provinces of Central America.",Landscape and Nature - Geography and Maps | Mexico -- Maps. | Central America -- Maps. | Southwestern States -- Maps.,"Greenleaf, J.",1848,Map,1 map : col. ; 31 x 26 cm.,English,,Public,,,"Mexico | The Texas Frontier, 1846-1861 | 1848",https://texashistory.unt.edu/ark:/67531/metapth2445/
info:ark/67531/metapth2444,Mexico & Guatemala,Relief shown by hachures. Prime meridian: Washington. Insets: Guatemala -- Valley of Mexico.,Landscape and Nature - Geography and Maps | Mexico -- Maps. | Central America -- Maps. | Southwestern States -- Maps.,"Mitchell, S. Augustus (Samuel Augustus), 1792-1868",1850,Map,1 map : color ; 27 x 35 cm.,English,S. A. Mitchell,Public,,,"Mexico | Guatemala | The Texas Frontier, 1846-1861 | 1850",https://texashistory.unt.edu/ark:/67531/metapth2444/
info:ark/67531/metapth2492,"A new & accurate map of Mexico or New Spain together with California, New Mexico &c. / drawn from the best modern maps & charts & regulated by astronl. observns. by Eman: Bowen.","Map of New Spain, 1752.","Landscape and Nature - Geography and Maps | Southwest, New -- Maps | Mexico -- Maps | Central America -- Maps | Southern States -- Maps | Spanish Mexico","Bowen, Emanuel",,Map,1 map ; 34 x 42 cm.,English,,,,,Central America and Caribbean | The Texas Landscape | 1752 | Mexico | United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2492/
info:ark/67531/metapth2491,Mexico or New Spain.,"Map of New Spain. Relief shown by hachures. Prime meridians: Philadelphia and London. Hand colored. Insets: Costa Rica, Veragua, Darien.","Landscape and Nature - Geography and Maps | Mexico -- Maps. | Central America -- Maps. | Southwest, New -- Maps.","Lewis, Samuel",1814,Map,1 map : color ; 43 x 37 cm.,English,Carey,Public,,,United States - Texas | The Texas Landscape | 1814,https://texashistory.unt.edu/ark:/67531/metapth2491/
info:ark/67531/metapth2490,San Jacinto battle-ground,"From: History of Texas from its first settlement in 1685 to its joining the United States on December 29, 1845 / H. Yoakum.","Landscape and Nature - Geography and Maps | San Jacinto, Battle of, Tex., 1836 -- Maps.","Yoakum, H. K.",1856,Map,1 plan ; 11 x 19 cm.,English,Redfield,Public,,,"United States - Texas - Harris County | 1856 | The Texas Revolution, 1835-1836",https://texashistory.unt.edu/ark:/67531/metapth2490/
info:ark/67531/metapth2489,Military Maps of the Texas revolution,"Relief shown by hachures. ""To accompany Texas independence by Col. A.J. Houston."" NTSU copy classed 976.4 H818t. Combat near the Mission Concepción -- The siege of Bexar -- Refugio Mission -- Ground plan of Fort Defiance -- Map of Texas, with Coahuila, in 1835-36 -- Military map of Texas and Coahuila, as Mexican territory, 1835-36 -- The Alamo -- Siege of the Alamo -- Fannin's fight -- Map of the battlefield of San Jacinto.","Landscape and Nature - Geography and Maps | Texas -- History -- Revolution, 1835-1836 -- Maps. | Military and War - Wars - Texas Revolution","Houston, Andrew Jackson",1938,Map,10 maps : b&w ; 28 x 41 cm. or smaller ; in envelope 30 x 37 cm.,English,Anson Jones Press,Public,,,"United States - Texas | The Texas Revolution, 1835-1836 | 1834/1836",https://texashistory.unt.edu/ark:/67531/metapth2489/
info:ark/67531/metapth2488,Texas,Map of Texas. Relief shown by hachures. Prime meridians: Washington and Greenwich. Black line print. From: History of the revolution in Texas / by C. Newell. 1838.,Landscape and Nature - Geography and Maps | Texas -- Maps. | Southwestern States -- Maps.,,1838~,Map,1 map : photocopy ; 20 x 31 cm.,English,Baker,Public,,,United States - Texas | The Texas Landscape | 1838,https://texashistory.unt.edu/ark:/67531/metapth2488/
info:ark/67531/metapth2487,A Map of Mexico and the Republic of Texas,"Map of Mexico and the southern part of the Republic of Texas with adjacent areas. Geographic features are marked, with relief shown by hachures and colors denote states and territories. Scale [ca. 1:7,000,000].",Landscape and Nature - Geography and Maps | Places - Republic of Texas | Mexico -- Maps. | Texas -- Maps.,"Niles, John M. (John Milton), 1787-1856 | Pease, L. T.",1838,Map,1 map : hand colored ; 31 x 41 cm.,English,H. Huntingdon?,Public,History of South America and Mexico / by John M. Niles. 1839. v.2.,,"United States - Texas | Mexico | The Republic of Texas, 1836-1846 | 1838 | northlimit=33.715810; eastlimit=-86.420654; southlimit=15.104653; westlimit=-118.105225;",https://texashistory.unt.edu/ark:/67531/metapth2487/
info:ark/67531/metapth2486,"Central America. II. Including Texas, California, and the northern states of Mexico","Map of Texas and northern Mexico, as well as the surrounding area. Texas is outlined in green, Mexican states are outlined in yellow, and the map also notes major cities and geography, with relief shown by hachures.",Landscape and Nature - Geography and Maps | Southwestern States -- Maps. | Mexico -- Maps.,J & C. Walker,1842,Map,1 map : hand colored ; 31 x 39 cm.,English,Charles Knight,Public,,,"United States - Texas | The Republic of Texas, 1836-1846 | 1842",https://texashistory.unt.edu/ark:/67531/metapth2486/
info:ark/67531/metapth2485,Map of Texas and part of Mexico,"Map showing Texas and the surrounding areas in the United States and Mexico. Geography and major cities are marked, with relief shown by hachures. Prime meridians: Greenwich and Washington.",Landscape and Nature - Geography and Maps | Texas -- Maps. | Mexico -- Maps. | Southwestern States -- Maps.,,1846,Map,1 map : hand colored ; 15 x 12 cm.,English,T. & E.H. Ensign,Public,,,"United States - Texas | Mexico | Annexation, 1844-1846 | 1846",https://texashistory.unt.edu/ark:/67531/metapth2485/
info:ark/67531/metapth2484,Map of the state of Texas.,"Map showing the state of Texas (shaded in yellow) and surrounding areas. Some regions and towns are noted, as well as geographic features with relief shown by hachures. Prime meridians: Greenwich and Washington.",Landscape and Nature - Geography and Maps | Texas -- Maps. | topographic maps,"Mitchell, S. Augustus (Samuel Augustus), 1792-1868",1846,Map,1 map : hand col. ; 26 x 20 cm.,English,,Public,,,"United States - Texas | Annexation, 1844-1846 | 1846",https://texashistory.unt.edu/ark:/67531/metapth2484/
info:ark/67531/metapth2483,Texas,Relief shown by hachures. Prime meridians: Washington and Greenwich. Excludes Texas west of the 101st meridian.,Landscape and Nature - Geography and Maps | Texas -- Maps.,,1857,Map,1 map : hand col. ; 16 x 14 cm.,English,Colby,Public,,,"United States - Texas | The Texas Frontier, 1846-1861 | 1857",https://texashistory.unt.edu/ark:/67531/metapth2483/
info:ark/67531/metapth2482,Map of the State of Texas: from the Latest Authorities,"Map of the state of Texas, with counties outlined and colored in the eastern half of the state. It includes labels for major cities, railway lines, and geographic features, with relief shown by hachures. The northern portion of the Texas panhandle is marked in an inset in the upper-left corner of the sheet. A second inset in the lower-left corner provides detailed views of the city of Galveston and the surrounding area. Text above the inset describes the railroads in Texas, El Llano Estacado, the Rio Grande, the Grand Indian Crossing, and the population of Texas according to the census of 1850.",Texas -- Maps. | Landscape and Nature - Geography and Maps,"Young, J. H. (James Hamilton)",1853,Map,Image,English,"Thomas, Cowperthwait & Co.",Public,,,"United States - Texas | The Texas Frontier, 1846-1861 | The Texas Landscape | 1853",https://texashistory.unt.edu/ark:/67531/metapth2482/
info:ark/67531/metapth2481,"Preliminary chart of San Luis Pass, Texas","Relief shown by hachures. Prime meridian: Greenwich. Includes texts ""Sailing directions,"" and ""Tidal remarks."" ""Sketch 1, no. 4."" ""No. 40.""",Landscape and Nature - Geography and Maps | San Luis Pass (Tex.) -- Maps.,United States Coast Survey,1853,Map,1 map ; 34 x 43 cm.,English,United States Coast Survey,,,,"United States - Texas - Brazoria County - Brazoria | United States - Texas - Galveston County - Galveston | The Texas Frontier, 1846-1861 | 1853",https://texashistory.unt.edu/ark:/67531/metapth2481/
info:ark/67531/metapth2480,"Preliminary survey of the entrance to the Rio Grande, Texas","Relief shown by hachures. Prime meridian: Greenwich. Includes text on soundings and tides. ""I no. 2."" ""No. 40.""",Landscape and Nature - Geography and Maps | Rio Grande Estuary -- Maps.,United States Coast Survey,1854,Map,1 map ; 34 x 36 cm.,English,United States Coast Survey,,,,"United States - Texas - DeWitt County - Cameron | The Texas Frontier, 1846-1861 | 1854",https://texashistory.unt.edu/ark:/67531/metapth2480/
info:ark/67531/metapth2479,Texas,A color coded map of Texas from the year 1855.,Landscape and Nature - Geography and Maps | Places - United States - Texas | topographic maps | counties | Texas -- Maps.,J.H. Colton & Co.,1855,Map,1 map : hand col. ; 32 x 36 cm.,English,J. H. Colton and Co.,Public,,"Texas, ark:/67531/metapth31082","United States - Texas | The Texas Frontier, 1846-1861 | 1855",https://texashistory.unt.edu/ark:/67531/metapth2479/
info:ark/67531/metapth2478,Map of the State of Texas,"Relief shown by hachures. Prime meridians: Greenwich and Washington. Inset: Map of the vicinity of Galveston City. Includes text on railroads in Texas, El Llano Estacado, the Rio Grande, the Grand Indian Crossing, and the population of Texas according to the census of 1850. ""25"".",Landscape and Nature - Geography and Maps | Texas -- Maps.,"Young, J. H. (James Hamilton) | Hazzard, J. L.",1856,Map,1 map : hand col. ; 36 x 27 cm.,English,Charles Desilver,Public,,,"United States - Texas | The Texas Frontier, 1846-1861 | 1856",https://texashistory.unt.edu/ark:/67531/metapth2478/
info:ark/67531/metapth2477,Texas,Relief shown by hachures. Prime meridians: Greenwich and Washington. Insets: Plan of Galveston Bay -- Plan of Sabine Lake.,Topographic maps | Landscape and Nature - Geography and Maps | Galveston Bay | Sabine Lake,J.H. Colton & Co.,1856,Map,1 map ; 32 x 35 cm.,English,J. H. Colton and Co.,Public,,,"United States - Texas | 1856 | The Texas Frontier, 1846-1861",https://texashistory.unt.edu/ark:/67531/metapth2477/
info:ark/67531/metapth2476,State of Texas / by H.D. Rogers & A. Keith Johnston ; engraved by W. & A.K. Johnston.,"Relief shown by hachures. Prime meridian: Greenwich. In upper margin: ""Atlas of United States &c."" ""17.""",Landscape and Nature - Geography and Maps | Texas -- Maps.,"Rogers, Henry D. | Johnston, Alexander Keith | W. & A.K. Johnston Limited.",1857,Map,1 map : col. ; 35 x 39 cm.,English,John Murray,Public,,,"United States - Texas | The Texas Frontier, 1846-1861 | 1857",https://texashistory.unt.edu/ark:/67531/metapth2476/
info:ark/67531/metapth2475,Map of Texas and part of New Mexico,"Map of most of the state of Texas and some of the surrounding areas, including parts of New Mexico, Oklahoma, Arkansas, and Louisiana. It includes markings for roads, major cities, bodies of water, and and some geographic features, with relief shown by hachures. Prime meridian: Greenwich. Includes list of authorities, coordinates of selected locations, and descriptive notes on various rivers.",Landscape and Nature - Geography and Maps | Texas -- Maps. | New Mexico -- Maps.,United States. Army. Corps of Topographical Engineers.,1857,Map,1 map : col. ; 42 x 57 cm.,English,,Public,,,"United States - Texas | United States - New Mexico | United States - Louisiana | United States - Arkansas | The Texas Frontier, 1846-1861 | 1857 | northlimit=36.000000; eastlimit=-92.016724; southlimit=25.720323; westlimit=-107.417480;",https://texashistory.unt.edu/ark:/67531/metapth2475/
info:ark/67531/metapth2474,County map of Texas.,"Shows counties of 1858. Relief shown by hachures. Prime meridians: Greenwich and Washington. Inset: ""Galveston Bay and vicinity. 30.""",Landscape and Nature - Geography and Maps | Texas -- Maps.,"Mitchell, S. Augustus (Samuel Augustus), 1792-1868",1860,Map,1 map : color ; 23 x 29 cm.,English,,Public,,,"United States - Texas | The Texas Frontier, 1846-1861 | 1860",https://texashistory.unt.edu/ark:/67531/metapth2474/
info:ark/67531/metapth2473,"Preliminary chart of entrance to Brazos River, Texas / from a trigonometrical survey under the direction of A. Bache ; triangulation by J.S. Williams ; topography by J.M. Wampler ; hydrography by the parties under the command of E.J. De Haven & J.K. Duer.",Relief shown by hachures. Prime meridian: Greenwich. Includes text on sailing directions and tides.,"Landscape and Nature - Geography and Maps | Brazos River, Texas.","United States Coast Survey | Duer, J. K. | De Haven, E. J. | Wampler, J. M. | Williams, James S. | Bache, Alexander Dallas",1858,Map,1 map ; 38 x 44 cm.,English,U.S. Coast Survey Office,,,,"United States - Texas - Brazoria County - Brazoria | Annexation, 1844-1846 | 1858",https://texashistory.unt.edu/ark:/67531/metapth2473/
info:ark/67531/metapth2472,J. H. Colton's map of Texas.,"Relief shown by hachures. Prime meridian: Washington. ""41, 42.""",Landscape and Nature - Geography and Maps | Texas -- Maps.,J.H. Colton & Co.,1866,Map,1 map : col. ; 27 x 21 cm.,English,J. H. Colton and Co.,Public,,,"United States - Texas | Civil War and Reconstruction, 1861-1876 | 1866",https://texashistory.unt.edu/ark:/67531/metapth2472/
info:ark/67531/metapth2471,Gray's atlas map of Texas.,"Relief shown by hachures. From: Gray's atlas of the United States, with general maps of the world / by O.W. Gray. Prime meridians: Greenwich and Washington. Insets: Plan of Galveston Bay -- Plan of Sabine Lake. On verso: Gray's atlas map of Arkansas.",Texas -- Maps. | Landscape and Nature - Geography and Maps,"Gray, Ormando Willis",1874,Map,1 map : hand col. ; 32 x 36 cm.,English,"Stedman, Brown & Lyon",,"Gray's atlas of the United States, with general maps of the world / by O.W. Gray.",,"United States - Texas | Civil War and Reconstruction, 1861-1876 | 1874",https://texashistory.unt.edu/ark:/67531/metapth2471/
info:ark/67531/metapth2470,Asher & Adams' Texas.,"Does not show western Texas beyond 7 miles west of San Antonio. Prime meridians: Greenwich and Washington. ""55-56.""",Landscape and Nature - Geography and Maps | Texas -- Maps.,Asher,1871,Map,1 map : color ; 70 x 40 cm. on sheet 63 x 45 cm.,English,Asher & Adams,Public,,,"United States - Texas | Civil War and Reconstruction, 1861-1876 | 1871",https://texashistory.unt.edu/ark:/67531/metapth2470/
info:ark/67531/metapth2469,"[Map of Texas, Indian Territory, Louisiana, Arkansas, Missouri, Kansas] / bearbeitet v. H. Habenicht.","Excludes Texas south of the 29th parallel. ""Petermann: Vereinigte Staaten von Nord-Amerika in 6 Blättern, Bl. 5."" ""Stieler's Hand Atlas, no. 85."" Relief shown by hachures. Prime meridian: Greenwich.",Landscape and Nature - Geography and Maps | West (U.S.) -- Maps.,"Petermann, A.",1872,Map,1 map : hand col. ; 33 x 40 cm.,English,Justus Perthes,Public,,,"United States | Civil War and Reconstruction, 1861-1876 | 1871 | north=32.693885; east=-97.594399;",https://texashistory.unt.edu/ark:/67531/metapth2469/
info:ark/67531/metapth2467,"Bird's eye view of Denton, Denton County, Texas: 1883","Illustrated aerial map of the city of Denton, Texas depicting streets, buildings, trains, and farmland. Indexed for points of interest.",Landscape and Nature - Geography and Maps | Denton (Tex.) -- Aerial views -- Maps.,"Koch, Augustus, fl. 1871-1880",1883,Map,1 map ; 24 x 34 cm.,English,,,,,"United States - Texas - Denton County - Denton | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1883",https://texashistory.unt.edu/ark:/67531/metapth2467/
info:ark/67531/metapth2466,The Texas Panhandle: 1885.,"Map shows cattle brands of ranches and identifies their owners in the late nineteenth century ""Texas Panhandle."" Relief shown by hachures. Scale [ca. 1:1,265,000].",Landscape and Nature - Geography and Maps | Agriculture - Ranching | Cattle brands -- Texas -- Texas Panhandle. | Texas Panhandle (Tex.),,1965,Map,"1 map : col. ; 37 x 28 cm., on sheet 44 x 56 cm.",English,,,,,1965 | United States - Texas | The Texas Landscape,https://texashistory.unt.edu/ark:/67531/metapth2466/
info:ark/67531/metapth2465,Audience de Mexico,Map of Mexico and surrounding areas. Relief shown pictorially. Prime meridian: Ferro.,Landscape and Nature - Geography and Maps | Mexico -- Maps. | Spanish Mexico,"Sanson, Nicolas, 1600-1667",1657,Map,1 map : hand colored ; 16 x 27 cm.,French,,Public,,,"Mexico | European Explorers in Texas, 1519-1689 | 1657",https://texashistory.unt.edu/ark:/67531/metapth2465/
info:ark/67531/metapth2464,Hispania nova,Relief shown pictorially. Prime meridian: Ferro.,Landscape and Nature - Geography and Maps | Mexico -- Maps | Spanish Mexico,"Wytfliet, Cornille",1597,Map,1 map ; 22 x 28 cm.,Latin,,Public,,,"Mexico | European Explorers in Texas, 1519-1689 | 1597",https://texashistory.unt.edu/ark:/67531/metapth2464/
info:ark/67531/metapth2463,"Le vieux Mexique, ou, Nouvelle Espagne avec les costes de la Floride : faisant-partic de l'Amerique septentrionale / par N. de Fer.","Relief shown pictorially. Hand colored. Paris : Chez l'auteur dans l'Isle du Palais sur le quay de l'Orloge a la sphere royale avec privil du roy, 1702.",Landscape and Nature - Geography and Maps | Mexico -- Maps. | Central America -- Maps. | Southern States -- Maps | Spanish Mexico,"Fer, Nicolas de",1702,Map,1 map : color ; 23 x 33 cm.,English,,Public,,,"Mexico | North America | European Explorers in Texas, 1519-1689 | 1702",https://texashistory.unt.edu/ark:/67531/metapth2463/
info:ark/67531/metapth2462,"Les costes aux environs de la Riviere de Misisipi : decouvertes par Mr. de la Salle en 1683 et reconnues par Mr. le Chevallier dÍberville en 1698 et 1699 / par N. de Fer ; Vincent de Ginville, sculpsit.","Hand colored. From: LÁtlas curieux / N. de Fer. ""122."" Martin, J.C. Maps of Texas and the Southwest, 1513-1900, p. 49, 91.",Landscape and Nature - Geography and Maps | Mississippi River -- Maps -- Early works to 1800. | Southern States -- Maps -- Early works to 1800.,"Fer, Nicolas de",1705,Map,1 map : hand col. ; 20 x 32 cm.,French,,Public,,,"North America | European Explorers in Texas, 1519-1689 | 1705",https://texashistory.unt.edu/ark:/67531/metapth2462/
info:ark/67531/metapth2460,A new map of Central America / by J.L. Hazzard ; engrd. by Th. Leonhardt.,Prime meridian: Greenwich. Relief shown by hachures. Insets: Map of the communication by railroad across the Isthmus of Darien: from Aspinwall to Panama -- The Isthmus of Tehuantepec: showing the proposed route from the Gulf of Mexico to the Pacific Ocean. From an edition of S.A. Mitchell's A new universal atlas. no. 40. Hand colored. Purchased with funds provided by the Friends of the UNT Libraries.,Landscape and Nature - Geography and Maps | Central America - Maps.,"Hazzard, J. L.",1856,Map,1 map : col. ; 33 x 41 cm.,English,Charles Desilver,Public,,,"United States | The Texas Frontier, 1846-1861 | 1856",https://texashistory.unt.edu/ark:/67531/metapth2460/
info:ark/67531/metapth2459,"Map of North America : designed to accompany Smith's Geography for schools / Daniel Burgess ; eng. by Stiles, Sherman & Smith.",Relief shown by hachures. Prime meridians: Greenwich and Washington.,Landscape and Nature - Geography and Maps | North America -- Maps.,"Burgess, Daniel",1839,Map,1 map : col. ; 26 x 22 cm.,English,D. Burgess,Public,,,"North America | The Republic of Texas, 1836-1846 | 1839",https://texashistory.unt.edu/ark:/67531/metapth2459/
info:ark/67531/metapth2458,Freestone County / sponsored by Freestone County Historical Survey Committee.,Includes scroll-bordered legend identifying 57 historic sites depicted on map.,Freestone County (Tex.) -- Maps. | Landscape and Nature - Geography and Maps,Freestone County Historical Survey Committee,1971,Map,1 map ; 41 x 58 cm.,English,,,,,"United States - Texas - Freestone County | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1971",https://texashistory.unt.edu/ark:/67531/metapth2458/
info:ark/67531/metapth2457,"Map of Kansas, Nebraska and Colorado : showing also the sourthern portion of Dacotah / drawn and engraved by W.H. Gamble.","Relief shown by hachures. From: Mitchell's new general atlas. Shows towns, counties, location of Indian tribes and trails in Colorado, Nebraska, Kansas and Dakota Territory. ""Entered according to Act of Congress in the year 1861 by S. Augustus Mitchell, Jr. in the Clerks Office of the District Court of the U.S. for the Eastern District of Pennsylvania."" In lower right corner: 43. Prime meridians: Washington and Greenwich.",Landscape and Nature - Geography and Maps | Kansas -- Maps. | Nebraska -- Maps. | Colorado -- Maps. | Dakota Territory -- Maps. | Wyoming -- Maps. | Indian reservations -- Maps.,"Gamble, W. H.",1861,Map,1 map : col. ; 25 x 34 cm,English,,Public,,,"United States - Kansas | United States - Colorado | United States - Nebraska | Civil War and Reconstruction, 1861-1876 | 1861",https://texashistory.unt.edu/ark:/67531/metapth2457/
info:ark/67531/metapth2456,"Karte von der Erdenge Panama und den Provinzen Veragua, Terra Firma und Darien",Color map of Panama and surrounding areas. Some towns are marked as well as bodies of water and geographic features with relief shown pictorially. Prime meridian: Paris.,Landscape and Nature - Geography and Maps | Central America -- Maps -- To 1800. | Places - Central America,"Bellin, Jacques Nicolas",1754,Map,1 map : color ; 19 x 28 cm.,German,,Public,"From the German edition of P.F.X. Charlevoix, Histoire general des voyages, 1754.--Almagre books, list 47A.",,"Central America and Caribbean | Spanish Texas, 1690-1821 | 1754 | Panama",https://texashistory.unt.edu/ark:/67531/metapth2456/
info:ark/67531/metapth2455,"Denton Texas & Lake Dallas, Denton County : holograph, [1940?]",Scale: approximately 3/4 miles to the inch. Shows roads and located camps in vicinity of Lake Dallas.,"Landscape and Nature - Geography and Maps | Denton County (Tex.) -- Maps, Manuscript. | Lake Dallas, Tex. -- Maps, Manuscript.","Wright, Sena Mounts",1940~,Map,1 map : mat board ; 20 x 15 cm.,English,,Public,,,"United States - Texas - Denton County | Into Modern Times, 1939-Present | 1940",https://texashistory.unt.edu/ark:/67531/metapth2455/
info:ark/67531/metapth2454,"Denton Texas & Lake Dallas, Denton County.",Hand-colored. Scale: approximately 3/4 miles to the inch. Shows roads and located camps in vicinity of Lake Dallas.,Landscape and Nature - Geography and Maps | Landscape and Nature - Water | Lake Dallas | Places - United States - Texas - Denton County,"Wright, Sena Mounts",1940,Map,1 map : color ; 43 x 32 cm.,English,,Public,,,"United States - Texas - Denton County | Into Modern Times, 1939-Present | 1940",https://texashistory.unt.edu/ark:/67531/metapth2454/
info:ark/67531/metapth2453,"Lake Dallas, Denton County, Texas : holograph, 1938.",Map showing camps and points along the shore of Lake Dallas.,"Landscape and Nature - Geography and Maps | Denton County (Tex.) -- Maps, Manuscript. | Dallas, Lake (Tex.) -- Maps, Manuscript.","Wright, Sena Mounts",1938,Map,1 map : mat board ; 61 x 40 cm.,English,,,,,"United States - Texas - Denton County - Denton | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1938",https://texashistory.unt.edu/ark:/67531/metapth2453/
info:ark/67531/metapth2468,County Map of the State of Texas: Showing also portions of the Adjoining States and Territories,"Map of the state of Texas denoting the counties in different colors, as well as some major cities and roads, with relief shown by hachures. Portions of neighboring states are included around Texas, with counties noted for New Mexico and Oklahoma (Indian Territory) and geographic features in Arkansas and Louisiana. An inset in the lower-left corner shows an enlarged portion of Galveston Island, including the city of Galveston and some geographic features.",Landscape and Nature - Geography and Maps | Texas -- Administrative and political divisions -- Maps. | Galveston (Tex.) -- Maps.,"Gamble, W. H. (William H.)",1881,Map,1 map : hand colored ; 36 x 50 cm.,English,S. Augustus Mitchell,Public,,,"United States - Texas | United States - Texas - Galveston County - Galveston | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1881 | northlimit=36.533475; eastlimit=-93; southlimit=25.846371; westlimit=-109.059082;",https://texashistory.unt.edu/ark:/67531/metapth2468/
info:ark/67531/metapth2493,"National Highways Preliminary Map of the State of Texas : Showing Sixty-Two Hundred Miles of National Highways Proposed by the National Highways Association, Washington, D.C.",Map of the state of Texas showing counties and major cities with national highways marked in red.,Texas -- Maps. | Landscape and Nature - Geography and Maps | Architecture - Civil Works - Streets and Roads | road maps | hgihways | road maps,National Highways Association,1916-04,Map,1 map : col. ; 59 x 62 cm.,English,National Highways Association,Public,,,"New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1916 | northlimit=36.596125; eastlimit=-93.476805; southlimit=25.738550; westlimit=-106.748290; | United States - Texas",https://texashistory.unt.edu/ark:/67531/metapth2493/
info:ark/67531/metapth3445,[Stuck in the Mud],"Photograph of the back end of a car, which is stuck in the mud near Hereford, Texas.","Business, Economics and Finance - Transportation - Automobiles | mud puddles | fences | Places - United States - Texas - Deaf Smith County - Hereford","Bradly, Bill",[1900..1930],Photograph,"1 photograph : negative, b&w ; 11 x 13 cm.",English,,Public,,,"United States - Texas - Deaf Smith County - Hereford | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1900/1930",https://texashistory.unt.edu/ark:/67531/metapth3445/
info:ark/67531/metapth3449,[Men With Wells Fargo Wagon],"Photograph of three men posing in front of a Wells Fargo horse-drawn wagon. The two on the left wear jackets and bow ties. The man on the right, who wears a vest and holds the horse's reins, has been identified as Carl Mountz.","Business, Economics and Finance - Shipping | Wells Fargo & Company. | Carl Mountz | Agriculture - Domestic Animals - Horses | wagons | Business, Economics and Finance - Transportation - Horse-Drawn Vehicles",,1911~,Photograph,"1 photograph : negative, b&w ; 11 x 13 cm.",English,,Public,,,"United States - Texas - Deaf Smith County - Hereford | New South, Populism, Progressivism, and the Great Depression, 1877-1939 | 1911~",https://texashistory.unt.edu/ark:/67531/metapth3449/
info:ark/67531/metapth2318,metal button marked as treble superior,metal button marked as treble superior,Social Life and Customs - Clothing,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2318/
info:ark/67531/metapth2319,button plain tip with metal loop on bottom,button plain tip with metal loop on bottom,buttons | Social Life and Customs - Clothing,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2319/
info:ark/67531/metapth2320,round hollow button fragment,round hollow button fragment,buttons | Social Life and Customs - Clothing,,,Physical Object,Image,No Language,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2320/
info:ark/67531/metapth2321,Mexican officer button with image of an eagle on top,Mexican officer button with image of an eagle on top,buttons | Social Life and Customs - Clothing | People - Ethnic Groups - Hispanics,,,Physical Object,Image,English,,Public,,,Mexico,https://texashistory.unt.edu/ark:/67531/metapth2321/
info:ark/67531/metapth2322,ram rod guide (marked with 92a before the museum received the piece),ram rod guide (marked with 92a before the museum received the piece),knockout rods | Arts and Crafts - Crafts - Metalwork,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2322/
info:ark/67531/metapth2323,"Piece of a rifle, flint striker","Piece of a rifle, flint striker",flints | Sports and Recreation - Hunting,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2323/
info:ark/67531/metapth2324,"Cartridge case buckle, small rectangular buckle piece.","Cartridge case buckle, small rectangular buckle piece.",tape cartridges | Social Life and Customs,,,Physical Object,Image,No Language,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2324/
info:ark/67531/metapth2325,"spur, worn finish, has been bent and flattened.","spur, worn finish, has been bent and flattened.",spurs | Agriculture - Farm Equipment,,,Physical Object,Image,English,,Public,,,United States - Texas,https://texashistory.unt.edu/ark:/67531/metapth2325/
info:ark/67531/metapth2326,[Group photo in the interior of the Guy Lodge Hall],"Image picture of the interior of the Guy Lodge Hall. Shows 2004.005.001 hanging in the top (viewer's) right hand side. Top Row: (left to right) Stanley Slacalek, Peter Listak, Frank Kveton, Adolph Bosak, Chas. Suchma, Jr., Willie Barak, Frank Vrla, Edmond Kocurek, Freddie Kocurek, Richard Kveton, Edd Walcik, Chas. Suchma, Sr., Second Row: Walter Sebesta, Johnny Barak, Dorthy Barak, Willie Foss, Mrs. Will Kocurek, Adeline Bacica, Norma Walcik, Chas. Pavlas, Ludvik Surovec, Vinc Pekar, John H. Walcik, Frank Hauerland Third Row: Annie Sebesta, Filomena Walcik, Mary Palat, Otilie Hauerland, Wallace Taylor, Julia Taylor, Fannie Bosak, August Bosak, Will Kolar, John Barak, Louis Kocurek, Gotlieb Batke, Louis Horak Bottom Row (not ledgable) (Scanned image is of a copy)",photographs | People - Groups | Guy Lodge Hall,,,Photograph,Image,English,,Public,,,"United States - Texas - Fort Bend County - Guy | Into Modern Times, 1939-Present",https://texashistory.unt.edu/ark:/67531/metapth2326/
info:ark/67531/metapth2327,[Portrait of George Washington that hung in the Guy Lodge Hall],Portrait of George Washington that hung in the Guy Lodge Hall. A picture of the hall (in the accession file) shows the portrait hanging in the Hall.,portraits | People - Individuals | Arts and Crafts,,,Artwork,Image,English,,Public,,,"United States - Texas - Fort Bend County - Guy | Annexation, 1844-1846",https://texashistory.unt.edu/ark:/67531/metapth2327/
